ID_Uzorka;GPS_LAT;GPS_LONG
1151;18,484081;77,389857
1152;18,474197;77,372877
1153;18,475864;77,399968
1154;18,471711;77,392996
1155;18,47886;77,389379
1156;18,473172;77,387381
1157;18,480463;77,384541
1158;18,479699;77,395447
1159;18,480726;77,392369
1160;18,47689;77,40515
1161;18,47396;77,387131
1162;18,489068;77,395907
1163;18,490643;77,380291
1164;18,500722;77,391504
1165;18,49166;77,407418
1166;18,477188;77,399521
1167;18,472856;77,363279
1168;18,466167;77,385315
1169;18,476367;77,389984
1170;18,48444;77,393501
1171;18,485008;77,403625
1172;18,48991;77,374084
1173;18,458606;77,405272
1174;18,490429;77,384113
1175;18,469372;77,398011
1176;18,468548;77,386954
1177;18,472195;77,391735
1178;18,488394;77,395952
1179;18,499627;77,378726
1180;18,499566;77,387887
1181;18,481055;77,389617
1182;18,480906;77,375745
1183;18,489526;77,391396
1184;18,486578;77,391001
1185;18,489917;77,396265
1186;18,477166;77,375103
1187;18,477081;77,378538
1188;18,477621;77,397235
1189;18,495107;77,397404
1190;18,488209;77,389735
1191;18,493248;77,397099
1192;18,482571;77,376879
1193;18,500426;77,389271
1194;18,493199;77,396265
1195;18,488928;77,387476
1196;18,4916;77,394583
1197;18,490579;77,410808
1198;18,489291;77,394466
1199;18,481174;77,37433
1200;18,490056;77,379413
1201;18,486226;77,388167
1202;18,469347;77,403222
1203;18,48778;77,392542
1204;18,468274;77,375997
1205;18,494179;77,3971
1206;18,482431;77,393874
1207;18,467371;77,388237
1208;18,474647;77,397708
1209;18,487516;77,392633
1210;18,487929;77,392436
1211;18,499051;77,410433
1212;18,482754;77,380216
1213;18,473756;77,389702
1214;18,479117;77,408288
1215;18,480119;77,39571
1216;18,485075;77,392059
1217;18,475916;77,392559
1218;18,465942;77,387251
1219;18,468521;77,391657
1220;18,487101;77,396292
1221;18,480418;77,393474
1222;18,47318;77,399807
1223;18,492972;77,401024
1224;18,459397;77,40331
1225;18,488239;77,382984
1226;18,476013;77,402206
1227;18,471026;77,369759
1228;18,506291;77,380684
1229;18,47211;77,397567
1230;18,484708;77,370338
1231;18,501148;77,388094
1232;18,490867;77,385994
1233;18,472241;77,390658
1234;18,480262;77,37895
1235;18,474952;77,408465
1236;18,465609;77,374701
1237;18,482368;77,401231
1238;18,478835;77,386337
1239;18,468487;77,396121
1240;18,48938;77,386008
1241;18,472035;77,397955
1242;18,482568;77,407124
1243;18,493531;77,397307
1244;18,464891;77,415423
1245;18,482452;77,392742
1246;18,477259;77,402532
1247;18,472933;77,378797
1248;18,474229;77,393426
1249;18,478438;77,39282
1250;18,481989;77,390921
1251;18,489902;77,397395
1252;18,467188;77,405565
1253;18,493441;77,400763
1254;18,477204;77,406421
1255;18,484151;77,398612
1256;18,48782;77,397131
1257;18,473703;77,384394
1258;18,489044;77,395977
1259;18,470332;77,389875
1260;18,474482;77,396513
1261;18,50067;77,396019
1262;18,477967;77,381702
1263;18,487848;77,387925
1264;18,472628;77,394187
1265;18,493643;77,383379
1266;18,485843;77,398527
1267;18,483043;77,404255
1268;18,480365;77,396034
1269;18,502975;77,396853
1270;18,478476;77,397324
1271;18,471706;77,395882
1272;18,493295;77,388522
1273;18,479124;77,381293
1274;18,479105;77,382266
1275;18,492758;77,384756
1276;18,46779;77,383885
1277;18,464751;77,373609
1278;18,465248;77,384274
1279;18,469107;77,372513
1280;18,485128;77,392412
1281;18,479196;77,41074
1282;18,488201;77,380362
1283;18,483946;77,398824
1284;18,481987;77,388889
1285;18,46816;77,390689
1286;18,477744;77,372976
1287;18,472682;77,405407
1288;18,490227;77,38942
1289;18,480082;77,400223
1290;18,492118;77,378363
1291;18,49513;77,402917
1292;18,467653;77,381424
1293;18,496406;77,392354
1294;18,467164;77,369967
1295;18,485135;77,390049
1296;18,487309;77,393998
1297;18,461912;77,38298
1298;18,491057;77,400264
1299;18,476649;77,390443
1300;18,473169;77,390011
1301;18,472058;77,373917
1302;18,479109;77,392702
1303;18,458111;77,399888
1304;18,476393;77,38375
1305;18,490794;77,400444
1306;18,49324;77,398358
1307;18,48441;77,382394
1308;18,475801;77,391853
1309;18,477244;77,388156
1310;18,466704;77,372678
1311;18,474109;77,384336
1312;18,48033;77,383671
1313;18,491171;77,387531
1314;18,471239;77,410444
1315;18,477351;77,39161
1316;18,478293;77,391599
1317;18,490924;77,370494
1318;18,45312;77,375614
1319;18,481367;77,384534
1320;18,493014;77,394174
1321;18,488996;77,387219
1322;18,490547;77,385708
1323;18,463848;77,386632
1324;18,500433;77,378662
1325;18,481482;77,364126
1326;18,464617;77,390725
1327;18,481201;77,389556
1328;18,491181;77,383468
1329;18,505645;77,383322
1330;18,482453;77,387308
1331;18,482534;77,387404
1332;18,495264;77,385892
1333;18,489562;77,404138
1334;18,464465;77,381984
1335;18,472856;77,400339
1336;18,488097;77,389432
1337;18,483303;77,382562
1338;18,475915;77,381431
1339;18,468024;77,407747
1340;18,48192;77,399221
1341;18,487953;77,412922
1342;18,470944;77,38265
1343;18,472711;77,39903
1344;18,46872;77,401423
1345;18,478745;77,392745
1346;18,481594;77,393774
1347;18,463105;77,39835
1348;18,482743;77,396222
1349;18,483895;77,395583
1350;18,489441;77,388441
1351;18,497154;77,375663
1352;18,464507;77,381543
1353;18,489409;77,38094
1354;18,475319;77,391021
1355;18,478602;77,389341
1356;18,477963;77,389731
1357;18,486382;77,388678
1358;18,47627;77,390552
1359;18,463357;77,385155
1360;18,476247;77,377246
1361;18,483981;77,380308
1362;18,49168;77,356905
1363;18,492675;77,386131
1364;18,497937;77,380989
1365;18,478188;77,403265
1366;18,491919;77,374588
1367;18,478341;77,394934
1368;18,485269;77,376052
1369;18,487151;77,395902
1370;18,480616;77,388145
1371;18,483757;77,392596
1372;18,502332;77,385131
1373;18,493455;77,386111
1374;18,484267;77,394307
1375;18,491332;77,385295
1376;18,478128;77,388078
1377;18,479958;77,386417
1378;18,498327;77,373295
1379;18,482048;77,392948
1380;18,478063;77,364796
1381;18,493796;77,400189
1382;18,505939;77,393345
1383;18,478121;77,383945
1384;18,471914;77,385647
1385;18,477229;77,379031
1386;18,482418;77,40244
1387;18,471381;77,396816
1388;18,477862;77,399954
1389;18,466549;77,397586
1390;18,47681;77,398716
1391;18,47094;77,383477
1392;18,472713;77,401399
1393;18,484786;77,413452
1394;18,466009;77,392657
1395;18,475575;77,399068
1396;18,492536;77,387476
1397;18,48284;77,386647
1398;18,479965;77,399385
1399;18,453612;77,401326
1400;18,499853;77,381181
1401;18,503783;77,378802
1402;18,495367;77,395733
1403;18,460315;77,399652
1404;18,486331;77,388178
1405;18,487404;77,389387
1406;18,465806;77,388229
1407;18,473378;77,390477
1408;18,485314;77,404013
1409;18,483572;77,39111
1410;18,491193;77,394497
1411;18,501531;77,396361
1412;18,47613;77,393668
1413;18,469839;77,3945
1414;18,46725;77,401977
1415;18,481602;77,393523
1416;18,470641;77,389525
1417;18,486353;77,376266
1418;18,492095;77,408712
1419;18,484765;77,389171
1420;18,489637;77,378287
1421;18,486269;77,390354
1422;18,477544;77,400964
1423;18,470991;77,394288
1424;18,489324;77,38668
1425;18,46755;77,38777
1426;18,498838;77,370374
1427;18,468628;77,394706
1428;18,477492;77,394254
1429;18,486556;77,401302
1430;18,499942;77,37243
1431;18,486346;77,402878
1432;18,49243;77,385965
1433;18,484085;77,393761
1434;18,473736;77,388981
1435;18,480443;77,388831
1436;18,484333;77,380025
1437;18,464255;77,403478
1438;18,468745;77,391965
1439;18,483804;77,374086
1440;18,473611;77,398953
1441;18,469234;77,400975
1442;18,487016;77,397239
1443;18,482412;77,378562
1444;18,477992;77,398037
1445;18,482064;77,374826
1446;18,472547;77,402121
1447;18,469619;77,385242
1448;18,502136;77,377942
1449;18,474731;77,39364
1450;18,497569;77,399101
1451;18,482193;77,376665
1452;18,476386;77,380213
1453;18,486166;77,372574
1454;18,469492;77,405301
1455;18,468092;77,395502
1456;18,497962;77,381187
1457;18,46943;77,396518
1458;18,487385;77,388534
1459;18,465026;77,408877
1460;18,463675;77,376909
1461;18,480784;77,394516
1462;18,474772;77,389703
1463;18,496114;77,387571
1464;18,483441;77,383599
1465;18,480261;77,376634
1466;18,470577;77,374255
1467;18,484374;77,388653
1468;18,475365;77,392954
1469;18,475864;77,392539
1470;18,481908;77,396942
1471;18,492493;77,388804
1472;18,485577;77,389407
1473;18,485201;77,378185
1474;18,478899;77,381091
1475;18,469094;77,383043
1476;18,477982;77,394867
1477;18,460002;77,391717
1478;18,468794;77,373204
1479;18,48046;77,397184
1480;18,47281;77,401172
1481;18,500461;77,390689
1482;18,469857;77,39669
1483;18,470051;77,376176
1484;18,491626;77,390335
1485;18,47958;77,381958
1486;18,465892;77,37396
1487;18,478682;77,388221
1488;18,486044;77,393864
1489;18,487938;77,388651
1490;18,475646;77,38993
1491;18,491905;77,378925
1492;18,480183;77,395737
1493;18,483328;77,388852
1494;18,471958;77,370803
1495;18,48889;77,40914
1496;18,485112;77,36963
1497;18,471262;77,374588
1498;18,463921;77,396784
1499;18,478538;77,395898
1500;18,462537;77,389714
1501;18,47426;77,396628
1502;18,484083;77,392352
1503;18,500528;77,389513
1504;18,495864;77,395494
1505;18,462761;77,391021
1506;18,498708;77,374586
1507;18,45111;77,397276
1508;18,484586;77,397104
1509;18,491472;77,398196
1510;18,478619;77,403499
1511;18,478704;77,385687
1512;18,49479;77,396136
1513;18,497967;77,396938
1514;18,489253;77,393352
1515;18,494463;77,391373
1516;18,462389;77,397334
1517;18,478852;77,378338
1518;18,469381;77,398955
1519;18,472165;77,383933
1520;18,476693;77,384841
1521;18,467724;77,400031
1522;18,485489;77,398052
1523;18,495575;77,384107
1524;18,473743;77,386525
1525;18,472615;77,40502
1526;18,4838;77,388116
1527;18,466455;77,388772
1528;18,467123;77,381921
1529;18,47526;77,392366
1530;18,467065;77,395711
1531;18,465519;77,395348
1532;18,460257;77,397722
1533;18,476416;77,392145
1534;18,496218;77,380665
1535;18,477783;77,375613
1536;18,466845;77,386632
1537;18,485758;77,389468
1538;18,480983;77,392174
1539;18,47695;77,38486
1540;18,473886;77,385259
1541;18,469521;77,402087
1542;18,472289;77,385488
1543;18,468839;77,399743
1544;18,471227;77,376823
1545;18,477936;77,390908
1546;18,476169;77,403339
1547;18,472911;77,372717
1548;18,461499;77,384606
1549;18,475847;77,390223
1550;18,477895;77,403472
1551;18,461704;77,391954
1552;18,489927;77,386615
1553;18,475455;77,397451
1554;18,469604;77,393571
1555;18,49687;77,387059
1556;18,478892;77,385288
1557;18,47742;77,393156
1558;18,463528;77,375904
1559;18,47018;77,383581
1560;18,471096;77,390631
1561;18,483913;77,375894
1562;18,46995;77,390866
1563;18,47704;77,379313
1564;18,483488;77,382741
1565;18,486592;77,401822
1566;18,513597;77,410411
1567;18,473673;77,402004
1568;18,468697;77,393838
1569;18,472844;77,390824
1570;18,467335;77,3872
1571;18,489805;77,405377
1572;18,476332;77,386885
1573;18,470836;77,383015
1574;18,496754;77,400538
1575;18,493198;77,387369
1576;18,477333;77,375032
1577;18,469216;77,411653
1578;18,482323;77,385419
1579;18,475227;77,405747
1580;18,472246;77,379691
1581;18,486155;77,377869
1582;18,471756;77,376501
1583;18,46837;77,393521
1584;18,465603;77,380145
1585;18,493936;77,375728
1586;18,477239;77,386113
1587;18,475445;77,382392
1588;18,496059;77,398156
1589;18,470404;77,375724
1590;18,469246;77,395763
1591;18,486901;77,362194
1592;18,483164;77,390475
1593;18,495606;77,394074
1594;18,498624;77,379553
1595;18,487961;77,380569
1596;18,497013;77,374921
1597;18,480994;77,39688
1598;18,488441;77,358314
1599;18,506037;77,408502
1600;18,473883;77,382486
1601;18,466913;77,392791
1602;18,477618;77,36739
1603;18,481021;77,397132
1604;18,47112;77,395862
1605;18,472602;77,395033
1606;18,457107;77,384436
1607;18,482987;77,380522
1608;18,454649;77,374476
1609;18,478824;77,391447
1610;18,490134;77,389977
1611;18,480871;77,392675
1612;18,485139;77,398946
1613;18,483476;77,38503
1614;18,495427;77,407713
1615;18,486035;77,396531
1616;18,47913;77,380007
1617;18,478352;77,406957
1618;18,472503;77,401437
1619;18,48024;77,380289
1620;18,485299;77,395215
1621;18,49317;77,382585
1622;18,482455;77,390889
1623;18,486113;77,393911
1624;18,478231;77,382182
1625;18,481487;77,400531
1626;18,493426;77,380001
1627;18,462952;77,374326
1628;18,483104;77,370652
1629;18,47435;77,398126
1630;18,470684;77,381582
1631;18,486297;77,390941
1632;18,494555;77,383237
1633;18,480785;77,39107
1634;18,494831;77,389911
1635;18,494989;77,397201
1636;18,469585;77,39066
1637;18,461141;77,38447
1638;18,479182;77,383943
1639;18,482116;77,387202
1640;18,48696;77,396081
1641;18,488154;77,390474
1642;18,488704;77,385638
1643;18,489071;77,376671
1644;18,486376;77,395924
1645;18,48283;77,391472
1646;18,472494;77,399921
1647;18,487972;77,37976
1648;18,472241;77,386999
1649;18,472361;77,418604
1650;18,465885;77,393478
1651;18,488334;77,409192
1652;18,475102;77,420684
1653;18,502429;77,388338
1654;18,495963;77,380709
1655;18,502588;77,36339
1656;18,474499;77,390661
1657;18,497296;77,378696
1658;18,468401;77,392926
1659;18,474778;77,388454
1660;18,470788;77,383027
1661;18,502239;77,395319
1662;18,481699;77,375394
1663;18,469193;77,388809
1664;18,469042;77,377203
1665;18,462832;77,39973
1666;18,476981;77,390828
1667;18,476439;77,397236
1668;18,49443;77,37515
1669;18,473386;77,403884
1670;18,483641;77,391488
1671;18,48386;77,397557
1672;18,479375;77,377144
1673;18,472333;77,40061
1674;18,468727;77,377754
1675;18,466606;77,40763
1676;18,483971;77,378564
1677;18,474504;77,415461
1678;18,468936;77,391689
1679;18,471154;77,390707
1680;18,462883;77,382589
1681;18,463761;77,3902
1682;18,494547;77,39275
1683;18,489764;77,391566
1684;18,4814;77,387657
1685;18,4768;77,402453
1686;18,497622;77,406265
1687;18,472973;77,389073
1688;18,473968;77,387054
1689;18,46297;77,393769
1690;18,476766;77,403399
1691;18,480258;77,403328
1692;18,487004;77,39494
1693;18,484208;77,399119
1694;18,468133;77,379396
1695;18,491948;77,385318
1696;18,479129;77,38946
1697;18,474678;77,396014
1698;18,478333;77,373846
1699;18,460088;77,38892
1700;18,477485;77,378448
1701;18,494002;77,37699
1702;18,496542;77,393919
1703;18,48188;77,391945
1704;18,457599;77,401144
1705;18,49462;77,399539
1706;18,485119;77,387165
1707;18,483538;77,396277
1708;18,468009;77,408237
1709;18,498854;77,382675
1710;18,485764;77,381831
1711;18,466177;77,399245
1712;18,477517;77,384251
1713;18,482103;77,407431
1714;18,486211;77,399863
1715;18,490605;77,396867
1716;18,494701;77,383338
1717;18,500807;77,37367
1718;18,4652;77,395261
1719;18,47463;77,382315
1720;18,485437;77,380325
1721;18,473823;77,388639
1722;18,494576;77,384995
1723;18,491391;77,389405
1724;18,480997;77,383648
1725;18,47322;77,389323
1726;18,485577;77,39115
1727;18,483957;77,390973
1728;18,465818;77,391947
1729;18,48539;77,401206
1730;18,478817;77,374583
1731;18,470034;77,372658
1732;18,467496;77,404147
1733;18,490776;77,391057
1734;18,464175;77,39272
1735;18,47701;77,39415
1736;18,490526;77,388551
1737;18,480547;77,392279
1738;18,496344;77,395933
1739;18,490216;77,392641
1740;18,468633;77,391228
1741;18,484522;77,379637
1742;18,487218;77,394497
1743;18,483651;77,396258
1744;18,497221;77,401553
1745;18,481607;77,415119
1746;18,486845;77,417127
1747;18,470289;77,376341
1748;18,482452;77,393366
1749;18,49244;77,398223
1750;18,491803;77,38571
1751;18,484545;77,397743
1752;18,473062;77,388895
1753;18,471118;77,376783
1754;18,471455;77,395268
1755;18,477813;77,398439
1756;18,487369;77,381074
1757;18,472197;77,391168
1758;18,476068;77,395632
1759;18,488051;77,37141
1760;18,468988;77,408888
1761;18,482817;77,370228
1762;18,499051;77,391637
1763;18,489073;77,398278
1764;18,487017;77,406851
1765;18,485081;77,395283
1766;18,48996;77,401503
1767;18,488907;77,381297
1768;18,475207;77,387366
1769;18,479061;77,396999
1770;18,48112;77,39154
1771;18,484836;77,392276
1772;18,476779;77,390555
1773;18,476251;77,414732
1774;18,477064;77,381013
1775;18,481296;77,384425
1776;18,494125;77,401683
1777;18,477493;77,414635
1778;18,487433;77,40896
1779;18,484151;77,389827
1780;18,468906;77,400962
1781;18,460665;77,383867
1782;18,477352;77,398865
1783;18,473593;77,40379
1784;18,486708;77,398048
1785;18,469435;77,384918
1786;18,495663;77,377322
1787;18,488229;77,402586
1788;18,485253;77,401839
1789;18,476707;77,385534
1790;18,498897;77,393948
1791;18,461144;77,388378
1792;18,491226;77,395754
1793;18,476224;77,384255
1794;18,477873;77,393308
1795;18,491862;77,391619
1796;18,470332;77,409672
1797;18,488407;77,378306
1798;18,470575;77,379564
1799;18,476343;77,377447
1800;18,487855;77,404106
1801;18,476563;77,378499
1802;18,480456;77,373432
1803;18,478032;77,404721
1804;18,479676;77,400137
1805;18,473807;77,382483
1806;18,477957;77,390842
1807;18,477236;77,385493
1808;18,508996;77,387551
1809;18,483189;77,384315
1810;18,496564;77,407422
1811;18,470627;77,388349
1812;18,479625;77,376594
1813;18,477123;77,412201
1814;18,470665;77,401532
1815;18,492806;77,40388
1816;18,475095;77,383668
1817;18,482201;77,387587
1818;18,489311;77,390743
1819;18,486771;77,381686
1820;18,466998;77,391703
1821;18,491447;77,400498
1822;18,480789;77,3883
1823;18,482124;77,404206
1824;18,486525;77,38679
1825;18,469539;77,381679
1826;18,48526;77,387942
1827;18,474629;77,384016
1828;18,481174;77,396014
1829;18,484389;77,379666
1830;18,477348;77,401287
1831;18,476943;77,39464
1832;18,466155;77,373835
1833;18,480307;77,397451
1834;18,481451;77,394043
1835;18,470351;77,392358
1836;18,479413;77,412329
1837;18,48349;77,374303
1838;18,468631;77,39402
1839;18,48465;77,378528
1840;18,493378;77,403097
1841;18,488374;77,390314
1842;18,480381;77,387428
1843;18,469653;77,410727
1844;18,472587;77,384732
1845;18,490105;77,405651
1846;18,487662;77,382216
1847;18,478488;77,391034
1848;18,477527;77,393265
1849;18,490537;77,390081
1850;18,483563;77,378458
1851;18,482848;77,375339
1852;18,486337;77,389497
1853;18,456277;77,405271
1854;18,480988;77,389007
1855;18,466529;77,370623
1856;18,488276;77,373448
1857;18,468983;77,383736
1858;18,488461;77,386768
1859;18,484783;77,375698
1860;18,479787;77,389715
1861;18,473577;77,396349
1862;18,490092;77,391345
1863;18,467213;77,395214
1864;18,475798;77,387038
1865;18,47726;77,391396
1866;18,468991;77,380796
1867;18,461043;77,374692
1868;18,505015;77,364729
1869;18,477995;77,400413
1870;18,470592;77,387874
1871;18,473801;77,401458
1872;18,474017;77,394657
1873;18,479404;77,40651
1874;18,484538;77,399148
1875;18,489747;77,391273
1876;18,492659;77,376622
1877;18,478284;77,401192
1878;18,507217;77,393339
1879;18,465152;77,38374
1880;18,481156;77,386073
1881;18,48308;77,389758
1882;18,474148;77,394675
1883;18,497965;77,378391
1884;18,469585;77,38666
1885;18,487222;77,384857
1886;18,477874;77,381151
1887;18,503873;77,40287
1888;18,45867;77,389927
1889;18,486437;77,371374
1890;18,479838;77,377122
1891;18,459115;77,393078
1892;18,463338;77,407249
1893;18,475668;77,410701
1894;18,486164;77,402434
1895;18,494406;77,388323
1896;18,473887;77,405415
1897;18,479422;77,380121
1898;18,48399;77,390181
1899;18,496558;77,39251
1900;18,50332;77,37623
1901;18,486394;77,395909
1902;18,462065;77,397977
1903;18,472174;77,406119
1904;18,480891;77,383489
1905;18,485733;77,385721
1906;18,457322;77,380135
1907;18,484457;77,404476
1908;18,476157;77,389608
1909;18,486523;77,403633
1910;18,467943;77,398125
1911;18,475848;77,376992
1912;18,474078;77,377603
1913;18,491751;77,385002
1914;18,4858;77,382899
1915;18,47071;77,397326
1916;18,467673;77,397043
1917;18,486509;77,384603
1918;18,485399;77,400506
1919;18,47144;77,385969
1920;18,460022;77,38063
1921;18,485456;77,392003
1922;18,485951;77,38358
1923;18,464075;77,383869
1924;18,479971;77,369607
1925;18,46906;77,384517
1926;18,485828;77,393121
1927;18,472648;77,387647
1928;18,476572;77,395256
1929;18,490762;77,388597
1930;18,49139;77,392998
1931;18,493004;77,364544
1932;18,496458;77,395853
1933;18,471766;77,375938
1934;18,483294;77,381299
1935;18,470568;77,395781
1936;18,479028;77,377304
1937;18,508052;77,385677
1938;18,484732;77,382225
1939;18,474924;77,396325
1940;18,490742;77,375322
1941;18,477952;77,389581
1942;18,502835;77,395149
1943;18,491584;77,387584
1944;18,485688;77,383178
1945;18,480435;77,416808
1946;18,483238;77,383612
1947;18,489162;77,372978
1948;18,489279;77,402124
1949;18,46985;77,383297
1950;18,488367;77,368433
1951;18,476961;77,393295
1952;18,480868;77,396884
1953;18,479593;77,405236
1954;18,502483;77,386148
1955;18,480699;77,39195
1956;18,495783;77,383105
1957;18,475506;77,373025
1958;18,494042;77,378541
1959;18,474584;77,384312
1960;18,488106;77,385799
1961;18,48301;77,383788
1962;18,479128;77,40368
1963;18,504847;77,388407
1964;18,478974;77,395866
1965;18,489764;77,405423
1966;18,472748;77,383578
1967;18,464457;77,395278
1968;18,490988;77,383747
1969;18,471413;77,383342
1970;18,474547;77,394687
1971;18,485292;77,365129
1972;18,478252;77,395972
1973;18,490557;77,383425
1974;18,488475;77,380618
1975;18,469154;77,388513
1976;18,488179;77,392061
1977;18,478931;77,386979
1978;18,469296;77,386603
1979;18,47603;77,390047
1980;18,489041;77,388613
1981;18,492841;77,386394
1982;18,488234;77,379336
1983;18,468781;77,393571
1984;18,487024;77,388024
1985;18,459993;77,401067
1986;18,46415;77,397903
1987;18,486144;77,388087
1988;18,481361;77,384381
1989;18,482396;77,382777
1990;18,474791;77,380462
1991;18,464662;77,395897
1992;18,493205;77,376693
1993;18,472362;77,383651
1994;18,468691;77,38057
1995;18,475484;77,404591
1996;18,464541;77,387127
1997;18,473405;77,389755
1998;18,48137;77,388771
1999;18,48382;77,387092
2000;18,466208;77,387975
